2025-07-14 20:47:46,278 - INFO - 


STARTED TRAINING

2025-07-14 20:47:46,278 - INFO - {'train_root_path': 'maize_dataset_split/train', 'train_csv_file_path': 'maize_dataset_split/train.csv', 'val_root_path': 'maize_dataset_split/val', 'val_csv_file_path': 'maize_dataset_split/val.csv', 'img_size': (224, 224), 'learning_rate': 1e-05, 'epochs': 200, 'batch_size': 64, 'shuffle': True, 'save_every_n_epochs': 40, 'save_every_n_iteration_percentage': 101, 'validation_every_n_iteration_percentage': 100, 'random_seed': 42, 'beta1': 0.9, 'beta2': 0.98, 'eps': 1e-09, 'weights_dir': 'weights', 'log_file': 'training_logs.log', 'resume_from': None, 'device': 'cuda'}
2025-07-14 20:47:47,267 - INFO - Total batches: 46, save_every: 46, validate_every: 46
2025-07-14 20:47:53,621 - INFO - Epoch : 0 | Iteration : 31 | Iteration Loss : 0.5372576117515564 | Running Epoch Loss : 33.026806592941284
2025-07-14 20:47:53,756 - INFO - Epoch : 0 | Iteration : 32 | Iteration Loss : 0.8027681708335876 | Running Epoch Loss : 33.82957476377487
2025-07-14 20:47:54,082 - INFO - Epoch : 0 | Iteration : 33 | Iteration Loss : 0.6887071132659912 | Running Epoch Loss : 34.51828187704086
2025-07-14 20:47:54,218 - INFO - Epoch : 0 | Iteration : 34 | Iteration Loss : 0.6926215291023254 | Running Epoch Loss : 35.21090340614319
2025-07-14 20:47:54,423 - INFO - Epoch : 0 | Iteration : 35 | Iteration Loss : 0.7296336889266968 | Running Epoch Loss : 35.940537095069885
2025-07-14 20:47:54,558 - INFO - Epoch : 0 | Iteration : 36 | Iteration Loss : 0.6515220403671265 | Running Epoch Loss : 36.59205913543701
2025-07-14 20:47:54,745 - INFO - Epoch : 0 | Iteration : 37 | Iteration Loss : 0.6708117127418518 | Running Epoch Loss : 37.26287084817886
2025-07-14 20:47:54,882 - INFO - Epoch : 0 | Iteration : 38 | Iteration Loss : 0.6579412817955017 | Running Epoch Loss : 37.920812129974365
2025-07-14 20:47:55,047 - INFO - Epoch : 0 | Iteration : 39 | Iteration Loss : 0.6016237735748291 | Running Epoch Loss : 38.522435903549194
2025-07-14 20:47:55,185 - INFO - Epoch : 0 | Iteration : 40 | Iteration Loss : 0.5698046684265137 | Running Epoch Loss : 39.09224057197571
